id,original_path,checksum,arch,format,compiler_spec,size
1842,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/2246AA95CAA5E46DCB37F62C24BF7489B3AA29C3ECDBD8D84D4A2CDFDE47D29B.apk_out/assets/imu_test4.bin.fs4704fs.bin,7db17b8da4524d44aebab19f68e011a9,ARM:LE:32:v8T,Raw Binary,unknown,4704
1843,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/2246AA95CAA5E46DCB37F62C24BF7489B3AA29C3ECDBD8D84D4A2CDFDE47D29B.apk_out/assets/imu_test6.bin.fs143196fs.bin,c7f02c70a24db5e09c9d65876fa2344a,ARM:LE:32:v8T,Raw Binary,unknown,143196
1844,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/23428B9DB94815B71735CABCD6D4B1EC1F1119096A1D4C291878B979CDD87907.apk_out/assets/CONTROLLER/_Controller-5.6.hex.extracted/0.hex.bin.fs372545fs.bin,0f246520e18d119e8ca7843bd45f0892,n/a,n/a,n/a,32505888
1845,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/23A65696B3D16014FA97871CD2E519201C2CFC1FE0C5EE58AF17D9B7088906E3.apk_out/assets/_solo_v03b.hex.extracted/0.hex.bin.fs96515fs.bin,78e60afc6c466c47de3bb50c3a533b8f,ARM:LE:32:v8T,Raw Binary,unknown,124408
1846,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/25019DDABCC9BE2B3DE8665E9A4E1C3058680F8E279B141D919AD0C385F584D9.apk_out/assets/_latestMotionBoxFirmware.bin.fs77752fs.bin,9ca4f249be695ac66c2e90bfa28f105a,ARM:LE:32:v8T,Raw Binary,unknown,77752
1847,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/5928C47FDB3045EA348E2F0FAC7FCC24455CDD5FAB01FC4ED6F339E5A874404C.apk_out/assets/_feederBase_20170418_v116.hex.extracted/0.hex.bin.fs108188fs.bin,7baf99f804546749f9f0a0f0cd64cdf3,ARM:LE:32:v8T,Raw Binary,unknown,239656
1848,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/5928C47FDB3045EA348E2F0FAC7FCC24455CDD5FAB01FC4ED6F339E5A874404C.apk_out/assets/_Feeder_v310_0822.hex.extracted/0.hex.bin.fs103778fs.bin,7024e882ed9855bea8595a4a571ba28e,ARM:LE:32:v8T,Raw Binary,unknown,239656
1849,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/5928C47FDB3045EA348E2F0FAC7FCC24455CDD5FAB01FC4ED6F339E5A874404C.apk_out/assets/_Feeder_v311_0828.hex.extracted/0.hex.bin.fs103852fs.bin,b3c17275f0eb13546f3c8cb1730acca4,ARM:LE:32:v8T,Raw Binary,unknown,239656
1850,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/5928C47FDB3045EA348E2F0FAC7FCC24455CDD5FAB01FC4ED6F339E5A874404C.apk_out/assets/_Xuxukou122.hex.extracted/0.hex.bin.fs65526fs.bin,62186782f8c329dd7e3f09da2ef4c6e6,ARM:LE:32:v8T,Raw Binary,unknown,105200
1851,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/5928C47FDB3045EA348E2F0FAC7FCC24455CDD5FAB01FC4ED6F339E5A874404C.apk_out/assets/_Xuxukou233.hex.extracted/0.hex.bin.fs45141fs.bin,8fd291c5cf78d13284501eb0a450853f,ARM:LE:32:v8T,Raw Binary,unknown,97952
1852,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/60E9CCE3FCBC1CD7DC6FAEF4E015B511C24B93C8ABD5272A0D9F4A5721435E3B.apk_out/res/raw/bl24.bin.fs32096fs.bin,c9cd411b909dcc079cc4e185f5c23e36,ARM:LE:32:v8T,Raw Binary,unknown,32096
1853,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/60E9CCE3FCBC1CD7DC6FAEF4E015B511C24B93C8ABD5272A0D9F4A5721435E3B.apk_out/res/raw/blip.bin.fs73752fs.bin,b5398d443849d24b391eae54dee013db,ARM:LE:32:v8T,Raw Binary,unknown,73752
1854,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/60E9CCE3FCBC1CD7DC6FAEF4E015B511C24B93C8ABD5272A0D9F4A5721435E3B.apk_out/res/raw/blis.bin.fs50704fs.bin,8ad501c6d7a8ba4bbfeaf589a3c96ea8,ARM:LE:32:v8T,Raw Binary,unknown,50704
1855,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/60E9CCE3FCBC1CD7DC6FAEF4E015B511C24B93C8ABD5272A0D9F4A5721435E3B.apk_out/res/raw/blnr.bin.fs32548fs.bin,7f165e622d6fb979816502ef9fd83d70,ARM:LE:32:v8T,Raw Binary,unknown,32548
1856,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/60E9CCE3FCBC1CD7DC6FAEF4E015B511C24B93C8ABD5272A0D9F4A5721435E3B.apk_out/res/raw/blol.bin.fs30000fs.bin,3861c7a48224eae1d0cd369c289aeb98,ARM:LE:32:v8T,Raw Binary,unknown,30000
1857,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/685B88E2D766947D295651D06A269E929F00A9B2ADDC6E104997A13C6F122F20.apk_out/assets/watchface10.bin.fs17512fs.bin,ff08dd51b4dde06a2ba1ec14d8903a34,n/a,n/a,n/a,17512
1858,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/685B88E2D766947D295651D06A269E929F00A9B2ADDC6E104997A13C6F122F20.apk_out/assets/watchface2.bin.fs49769fs.bin,1d489df858097f0a2c8933bdc470fb19,n/a,n/a,n/a,49769
1859,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/685B88E2D766947D295651D06A269E929F00A9B2ADDC6E104997A13C6F122F20.apk_out/assets/watchface4.bin.fs21270fs.bin,065a001971f63693cc133f754abeb48f,n/a,n/a,n/a,21270
1860,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/685B88E2D766947D295651D06A269E929F00A9B2ADDC6E104997A13C6F122F20.apk_out/assets/watchface5.bin.fs18441fs.bin,393e000f7c51a54015403ae199e2b68e,n/a,n/a,n/a,18441
1861,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/711CF88B9831312C8FB0C37E10703D29083D1C01912270CC8E3813DD8B573C48.apk_out/res/raw/aag_app.hex.fs27944fs.bin,de178837d06c06a79309021f26958261,ARM:LE:32:v8T,Raw Binary,unknown,27944
1862,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/7A56B7AA3EBC5ABF08301F2D025D9A0B95778E76234D2E9F28C77F75C3092448.apk_out/assets/images/t125_patch_0.0.1188.0-e2439a7bc187ebcd399e6dca71617cf9.bin.fs129304fs.bin,e2439a7bc187ebcd399e6dca71617cf9,ARM:LE:32:v8T,Raw Binary,unknown,129304
1863,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/7A56B7AA3EBC5ABF08301F2D025D9A0B95778E76234D2E9F28C77F75C3092448.apk_out/assets/images/t215_patch_0.0.1183.0-d895c66c3e205f65703e108778b22cdd.bin.fs128988fs.bin,d895c66c3e205f65703e108778b22cdd,ARM:LE:32:v8T,Raw Binary,unknown,128988
1864,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/876019148EDCBDCD263D3402573415BB24EB219304480AE8F2A30DE9A214D49C.apk_out/assets/firmware.bin.fs105332fs.bin,3ddba68f6bc37c496e80ff232b551297,ARM:LE:32:v8T,Raw Binary,unknown,105332
1865,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/8DF92BAFBD7683B83BA60FE93B4FCDA2E0CBF088D4BD25DBA0EC63ED1D37BF77.apk_out/assets/vci3a.bin.fs46924fs.bin,ee34d33267e68fa015db8d3a12470d6d,ARM:LE:32:v8T,Raw Binary,unknown,46924
1866,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/534B4EFED1AC26D6739A17BF3ED2E39EFB80E54527F97E7C7628F14E291D83AE.apk_out/assets/update/ble.hex.fs48708fs.bin,37f7a0038a7f1ac9a6e7f8bd72947427,ARM:LE:32:v8T,Raw Binary,unknown,48708
1867,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/951A5CBD7A336127483F102E504ABDA6E0C760EEA3A8F5B549F25E1C3F206E86.apk_out/assets/RW2/5.0.0.21/rw2-5.0.0.21-OtaUpgrade.bin.fs337768fs.bin,4ad6eaaf08f8fb6b1bbdede45e5a75dc,ARM:LE:32:v8T,Raw Binary,unknown,337768
1868,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/951A5CBD7A336127483F102E504ABDA6E0C760EEA3A8F5B549F25E1C3F206E86.apk_out/assets/RW2/5.0.1.27/rw2-5.0.1.27-OtaUpgrade.bin.fs337908fs.bin,2a3da55bbabaff81ef9ef4e9e8f290bc,ARM:LE:32:v8T,Raw Binary,unknown,337908
1869,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/951A5CBD7A336127483F102E504ABDA6E0C760EEA3A8F5B549F25E1C3F206E86.apk_out/assets/RW2/6.0.0.77/rw2-6.0.0.77-OtaUpgrade.bin.fs342940fs.bin,1ba835092c7bf918ba49ae5202e5b142,ARM:LE:32:v8T,Raw Binary,unknown,342940
1870,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CC18FE6F5370AD00F99CF14CC69D75E3F5E64C896BC7D96E699EB89E509F8AFB.apk_out/assets/dfu/mc_13_3_99_99_99_20190530.bin.fs34588fs.bin,ea8bd059f0473a97ef62f77371504a2e,ARM:LE:32:v8T,Raw Binary,unknown,34588
1871,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CC377E3E11E0BC7C1180B30E979A23CD0524CA8746B4F06618916C2749B20527.apk_out/assets/sma05_hz.bin.fs314496fs.bin,a96dd42d17ebc429534c484b6d14f77c,n/a,n/a,n/a,314496
1872,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CC377E3E11E0BC7C1180B30E979A23CD0524CA8746B4F06618916C2749B20527.apk_out/res/raw/_sma_02_v2.hex.extracted/0.hex.bin.fs118524fs.bin,5d4fbe4a4fcb4043ea7f275f060994a4,ARM:LE:32:v8T,Raw Binary,unknown,125000
1873,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CC377E3E11E0BC7C1180B30E979A23CD0524CA8746B4F06618916C2749B20527.apk_out/res/raw/_sma_02_v3.hex.extracted/0.hex.bin.fs125160fs.bin,406c0fee33f2415f0f7341f6070773a9,ARM:LE:32:v8T,Raw Binary,unknown,127412
1874,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CC377E3E11E0BC7C1180B30E979A23CD0524CA8746B4F06618916C2749B20527.apk_out/res/raw/_sma_04_v2.hex.extracted/0.hex.bin.fs122564fs.bin,4561bb9ca0d6e0624eaf95dfdb73552e,ARM:LE:32:v8T,Raw Binary,unknown,126468
1875,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CC377E3E11E0BC7C1180B30E979A23CD0524CA8746B4F06618916C2749B20527.apk_out/res/raw/_sma_04_v3.hex.extracted/0.hex.bin.fs129164fs.bin,a15e6575631eca8378a405b9ee172135,ARM:LE:32:v8T,Raw Binary,unknown,128868
1876,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CC959176209C019CFA154BCC4BFCB08A94BABAF7EFFBC17BDF72BA421D3302D9.apk_out/res/raw/stage1.bin.fs2048fs.bin,5f53f2fd7d137b548ab609d7ec5edc12,n/a,n/a,n/a,2048
1877,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CC959176209C019CFA154BCC4BFCB08A94BABAF7EFFBC17BDF72BA421D3302D9.apk_out/res/raw/stage1_8008c.bin.fs4096fs.bin,fe8d510ec5decdbf7627260805dd7d38,n/a,n/a,n/a,4096
1878,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CC959176209C019CFA154BCC4BFCB08A94BABAF7EFFBC17BDF72BA421D3302D9.apk_out/res/raw/stage2.bin.fs14380fs.bin,6a097d08e5f93081c9e155f9cec803e3,n/a,n/a,n/a,14380
1879,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CC959176209C019CFA154BCC4BFCB08A94BABAF7EFFBC17BDF72BA421D3302D9.apk_out/res/raw/stage2_8008c.bin.fs12688fs.bin,66bf8353c15de76d2db13306132b5cf6,n/a,n/a,n/a,12688
1880,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CCD9FBB9F3A8EF9D5E955CB390462269DC87CD685A79F59EBE59222C84659B32.apk_out/assets/_edd_new.hex.extracted/0.hex.bin.fs162899fs.bin,e52cf58b8fd68c684942c811384dcbbd,ARM:LE:32:v8T,Raw Binary,unknown,148004
1881,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CDC6F739A700CEF7C5B28AE4F67710F2E9CE1AB13B430F82D04FF486D483CA14.apk_out/assets/WIFI-MODULE-20150129_V010000.bin.fs423168fs.bin,356b3c5c22bd43cd8fc28d1da03466f8,n/a,n/a,n/a,423168
1882,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CDC6F739A700CEF7C5B28AE4F67710F2E9CE1AB13B430F82D04FF486D483CA14.apk_out/assets/WIFI-MODULE-20150721_V010100.bin.fs425920fs.bin,91fbf463032eee54a7330a1a5e987a68,n/a,n/a,n/a,425920
1883,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CDC6F739A700CEF7C5B28AE4F67710F2E9CE1AB13B430F82D04FF486D483CA14.apk_out/assets/WIFI-MODULE-20180209_V010101.bin.fs493212fs.bin,5b38e81c0dbe712f7573289fb2a91952,n/a,n/a,n/a,493212
1884,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CDC6F739A700CEF7C5B28AE4F67710F2E9CE1AB13B430F82D04FF486D483CA14.apk_out/assets/WIFI-MODULE-20181210_V010400.bin.fs496732fs.bin,c2e1ddbefbdd47e3970c2425e4b26314,n/a,n/a,n/a,496732
1885,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CDC6F739A700CEF7C5B28AE4F67710F2E9CE1AB13B430F82D04FF486D483CA14.apk_out/assets/_HUD_MICOM_20150316_V010200.hex.extracted/0.hex.bin.fs130515fs.bin,49b32b65eec9118042973165508c7c6d,ARM:LE:32:v8T,Raw Binary,unknown,134264940
1886,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CDC6F739A700CEF7C5B28AE4F67710F2E9CE1AB13B430F82D04FF486D483CA14.apk_out/assets/_HUD_MICOM_20150325_V010300.hex.extracted/0.hex.bin.fs158472fs.bin,49f3af3e247d9270551ca1e1029a56c1,ARM:LE:32:v8T,Raw Binary,unknown,134282244
1887,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CDC6F739A700CEF7C5B28AE4F67710F2E9CE1AB13B430F82D04FF486D483CA14.apk_out/assets/_HUD_MICOM_20150721_V010400.hex.extracted/0.hex.bin.fs176145fs.bin,ee122e16070d1fbf73777f75e4a58846,ARM:LE:32:v8T,Raw Binary,unknown,134288524
1888,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CDC6F739A700CEF7C5B28AE4F67710F2E9CE1AB13B430F82D04FF486D483CA14.apk_out/assets/_HUD_MICOM_20151125_V020300_FOR_HARMAN.hex.extracted/0.hex.bin.fs179483fs.bin,300a1d075925410c24244d8355e0eb4f,ARM:LE:32:v8T,Raw Binary,unknown,134289712
1889,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CDC6F739A700CEF7C5B28AE4F67710F2E9CE1AB13B430F82D04FF486D483CA14.apk_out/assets/_HUD_MICOM_20170912_V010500.hex.extracted/0.hex.bin.fs189870fs.bin,267994e8e87a6017a652b4a88164cd4f,ARM:LE:32:v8T,Raw Binary,unknown,134293404
1890,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CDC6F739A700CEF7C5B28AE4F67710F2E9CE1AB13B430F82D04FF486D483CA14.apk_out/assets/_HUD_MICOM_20170914_V010501.hex.extracted/0.hex.bin.fs189923fs.bin,33f17d216dd45757d3cc77940bdef766,ARM:LE:32:v8T,Raw Binary,unknown,134293424
1891,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CDC6F739A700CEF7C5B28AE4F67710F2E9CE1AB13B430F82D04FF486D483CA14.apk_out/assets/_HUD_MICOM_20170915_V010502.hex.extracted/0.hex.bin.fs190034fs.bin,6670cc98bce151a681759c826a21dd1c,ARM:LE:32:v8T,Raw Binary,unknown,134293460
1892,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CDC6F739A700CEF7C5B28AE4F67710F2E9CE1AB13B430F82D04FF486D483CA14.apk_out/assets/_HUD_MICOM_20170918_V010503.hex.extracted/0.hex.bin.fs189179fs.bin,3d305d5741da92c53fb4f3cd26aed897,ARM:LE:32:v8T,Raw Binary,unknown,134293156
1893,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CDC6F739A700CEF7C5B28AE4F67710F2E9CE1AB13B430F82D04FF486D483CA14.apk_out/assets/_HUD_MICOM_20181210_V030500.hex.extracted/0.hex.bin.fs153667fs.bin,0e6638b26c10aca39679f434f5d4cb77,ARM:LE:32:v8T,Raw Binary,unknown,134280537
1894,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CECAEE5D325C9D52B7FE459D71E3C794DD7EE4DF650139D610BD20547C01627F.apk_out/assets/240x280/online/bin/1.bin.fs325260fs.bin,3b36104452d792ad6f797a394b6bf985,n/a,n/a,n/a,325260
1895,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CECAEE5D325C9D52B7FE459D71E3C794DD7EE4DF650139D610BD20547C01627F.apk_out/assets/240x280/online/bin/10.bin.fs327222fs.bin,745d5d10d0ab85cfec35f0f9dcfbd959,n/a,n/a,n/a,327222
1896,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CECAEE5D325C9D52B7FE459D71E3C794DD7EE4DF650139D610BD20547C01627F.apk_out/assets/240x280/online/bin/12.bin.fs108932fs.bin,d86b0a308280a59fe2920580bc8c64c2,n/a,n/a,n/a,108932
1897,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CECAEE5D325C9D52B7FE459D71E3C794DD7EE4DF650139D610BD20547C01627F.apk_out/assets/240x280/online/bin/2.bin.fs327220fs.bin,b6dfa7235d8faf3d0bbf64e51a54665a,n/a,n/a,n/a,327220
1898,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CECAEE5D325C9D52B7FE459D71E3C794DD7EE4DF650139D610BD20547C01627F.apk_out/assets/240x280/online/bin/3.bin.fs323856fs.bin,8ea4f9dcd173e72cc0c3e5f5e8d7b569,n/a,n/a,n/a,323856
1899,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CECAEE5D325C9D52B7FE459D71E3C794DD7EE4DF650139D610BD20547C01627F.apk_out/assets/240x280/online/bin/4.bin.fs323676fs.bin,29205e401d75067b9454ddca98265069,n/a,n/a,n/a,323676
1900,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CECAEE5D325C9D52B7FE459D71E3C794DD7EE4DF650139D610BD20547C01627F.apk_out/assets/240x280/online/bin/7.bin.fs339694fs.bin,2d3277af14a4dbcfccf4e19bea2dcde7,n/a,n/a,n/a,339694
1901,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CECAEE5D325C9D52B7FE459D71E3C794DD7EE4DF650139D610BD20547C01627F.apk_out/assets/240x280/online/bin/8.bin.fs327230fs.bin,63f18a82c6247907dbda0e2af4e4f89c,n/a,n/a,n/a,327230
1902,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CECAEE5D325C9D52B7FE459D71E3C794DD7EE4DF650139D610BD20547C01627F.apk_out/assets/240x280/online/bin/9.bin.fs327314fs.bin,25c3f1bc638863de4774f0a102de098a,n/a,n/a,n/a,327314
1903,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CECAEE5D325C9D52B7FE459D71E3C794DD7EE4DF650139D610BD20547C01627F.apk_out/assets/80x160/online/bin/7.bin.fs111932fs.bin,2ffc844ee5527b76ad18159d0dee7de0,n/a,n/a,n/a,111932
1904,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/CFBB1D6CE4667ACB4F1A0A52538EBE27645912E79775C5A668494E49425A1066.apk_out/assets/Firmware/new_firmware.bin.fs72384fs.bin,cd7d19e1efb7f91a4b1970be89f1a982,ARM:LE:32:v8T,Raw Binary,unknown,72384
1905,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/D0554CA350E00C4478BF6C30EA2B62C2BA1743F26400523D41436758EE796DB6.apk_out/assets/240x240/online/bin/1.bin.fs294356fs.bin,6d550b867882d6ac1fa7c04d826614cf,n/a,n/a,n/a,294356
1906,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/D0554CA350E00C4478BF6C30EA2B62C2BA1743F26400523D41436758EE796DB6.apk_out/assets/240x240_8/online/bin/6.bin.fs47852fs.bin,3251a9545f89c0813a291dac5148007c,n/a,n/a,n/a,47852
1907,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/D0554CA350E00C4478BF6C30EA2B62C2BA1743F26400523D41436758EE796DB6.apk_out/assets/80x160/online/bin/13.bin.fs108966fs.bin,8951b76fe0ca5aef8a8dbed7322e46cd,n/a,n/a,n/a,108966
1908,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/D0554CA350E00C4478BF6C30EA2B62C2BA1743F26400523D41436758EE796DB6.apk_out/assets/80x160/online/bin/7.bin.fs86732fs.bin,43f14d71f41c16ac835ac965c5619431,n/a,n/a,n/a,86732
1909,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/D0554CA350E00C4478BF6C30EA2B62C2BA1743F26400523D41436758EE796DB6.apk_out/assets/80x160/online/bin/8.bin.fs86732fs.bin,835251b33d05b1977861cba27ec10146,n/a,n/a,n/a,86732
1910,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/D0554CA350E00C4478BF6C30EA2B62C2BA1743F26400523D41436758EE796DB6.apk_out/assets/80x160/online/bin/9.bin.fs86732fs.bin,cbbf95278e6b5f5a9089b8071275317d,n/a,n/a,n/a,86732
1911,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/D0B996D2E86131CF96AB7D927CF7102FA9647A6D540A837F9E5705B2FC390ACE.apk_out/assets/Firmware/_UPDATENRF-ap.4.2.2.hex.extracted/0.hex.bin.fs119685fs.bin,b68f9fa7b8e7e13e6da1ba7263a4d3a8,ARM:LE:32:v8T,Raw Binary,unknown,161310
1912,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/D0B996D2E86131CF96AB7D927CF7102FA9647A6D540A837F9E5705B2FC390ACE.apk_out/assets/Firmware/_UPDATENRF-BT-1-2-4-ap.4.5.12.hex.extracted/0.hex.bin.fs118427fs.bin,b44f7f7b45e9bd685c1c688f7a43608a,ARM:LE:32:v8T,Raw Binary,unknown,160863
1913,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/D0B996D2E86131CF96AB7D927CF7102FA9647A6D540A837F9E5705B2FC390ACE.apk_out/assets/Firmware/_UPDATENRF-BT-1-3-0-ap.4.4.0.hex.extracted/0.hex.bin.fs115404fs.bin,058dae379ba354b90d9a9a6b9d875b2a,ARM:LE:32:v8T,Raw Binary,unknown,159787
1914,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/D0B996D2E86131CF96AB7D927CF7102FA9647A6D540A837F9E5705B2FC390ACE.apk_out/assets/Firmware/_UPDATENRF-BT-1-3-1-ap.4.6.0.hex.extracted/0.hex.bin.fs122375fs.bin,1a60ef590e89b4028475c633f42c5736,ARM:LE:32:v8T,Raw Binary,unknown,162265
1915,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/D0B996D2E86131CF96AB7D927CF7102FA9647A6D540A837F9E5705B2FC390ACE.apk_out/assets/Firmware/_UPDATENRF-bt.1.2.4.hex.extracted/0.hex.bin.fs42306fs.bin,4060ce2f28626cbd9d07f1a18f4efb34,ARM:LE:32:v8T,Raw Binary,unknown,268439576
1916,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/D0B996D2E86131CF96AB7D927CF7102FA9647A6D540A837F9E5705B2FC390ACE.apk_out/assets/Firmware/_UPDATENRF-sd.3.0.0.hex.extracted/0.hex.bin.fs328187fs.bin,b0117c7bc94d182d6dd5baccc06d233c,ARM:LE:32:v8T,Raw Binary,unknown,118784
1917,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/D0B996D2E86131CF96AB7D927CF7102FA9647A6D540A837F9E5705B2FC390ACE.apk_out/assets/Firmware/_UPDATENRF-STEPS-ap.4.1.2.hex.extracted/0.hex.bin.fs116002fs.bin,9b390060717a5b67fc60add22705f174,ARM:LE:32:v8T,Raw Binary,unknown,160938
1918,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/D0B996D2E86131CF96AB7D927CF7102FA9647A6D540A837F9E5705B2FC390ACE.apk_out/assets/Firmware/_UPDATENRF-STEPS-bt.1.1.2.hex.extracted/0.hex.bin.fs35736fs.bin,8e1dd1b8528d5577f69f7a48a0b3f98a,ARM:LE:32:v8T,Raw Binary,unknown,268439576
1919,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/D0B996D2E86131CF96AB7D927CF7102FA9647A6D540A837F9E5705B2FC390ACE.apk_out/assets/Firmware/_UPDATENRF-STEPS2-ap.4.7.1.hex.extracted/0.hex.bin.fs125032fs.bin,dae816caf240a9d9f4cdbf80139f57c0,ARM:LE:32:v8T,Raw Binary,unknown,163210
1920,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/D0B996D2E86131CF96AB7D927CF7102FA9647A6D540A837F9E5705B2FC390ACE.apk_out/assets/Firmware/_UPDATENRF-STEPS2-bt.1.4.0.hex.extracted/0.hex.bin.fs42666fs.bin,9535ee1362427e3d76deb07b0e303e8e,ARM:LE:32:v8T,Raw Binary,unknown,268439576
1921,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/14477124C066CBA5DC6271762084B7C5DC572B94E86A787379E57B562F23C8A5.apk_out/assets/_10.00.38.hex.extracted/0.hex.bin.fs167460fs.bin,bed12337c2b38c5b7aec69ba45258425,ARM:LE:32:v8T,Raw Binary,unknown,134301820
1922,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/1521D3C40915F25A57F726FFE0C20A7AD776AD6E1DD6B9DCE6DEDC71F296A2AE.apk_out/assets/bin/SP-910_v1.0r272.bin.fs200671fs.bin,1f0210a97aa93a1abaa3ac90ceb526f7,n/a,n/a,n/a,200671
1923,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/1521D3C40915F25A57F726FFE0C20A7AD776AD6E1DD6B9DCE6DEDC71F296A2AE.apk_out/assets/bin/SP700_v1.3.0r185.bin.fs200411fs.bin,ae774e0c0dbd734e17affff4d12fc07d,n/a,n/a,n/a,200411
1924,/data/hongyuan/akiba_dataset/ext/extracted/arm/extracted_originals/15B5842FB922D02FF7C9C1527F5851303C9A4E1E6DD8F14FA10018C5F5348C2F.apk_out/unknown/com/atilika/kuromoji/ipadic/tokenInfoDictionary.bin.fs20390572fs.bin,d179d654f02387c38978c2f149bca497,RISCV:LE:32:RV32GC,Raw Binary,unknown,20390572
