"ID","Hash","vendor","device/MCU model"
10311,"790d0da7c56ee7d47a2e2b9ecb140ed1",,
10312,"081297e2cee1d24197ae4a806e572a18",,
10313,"e8a253dfcb3e8ac52734ddc0b042c13e",,
10314,"45aa2f6078f1680711b6fe3158fded13",,
10315,"9dbfc35ff17810dc2a2cdbcde5dc9b24",,
10316,"8d08bfdf92db5b1df58af9b6adf61eae",,
10317,"fde6c014905497d32293d6218c9f773b",,
10318,"7c467375f821f2c0d2249d067a5b17f2",,
10319,"3ff7d109d678f57106b619020d6f49cd",,
10320,"bafaa684ee9ff2944b12413c73ad4ad1",,
10321,"872ca8414f054b191ab1b674d1c91878",,
10322,"d8348aebfa43fdd4689f9e2c6be60f83",,
10323,"21496163e824dd9e738f45dafa42b62e",,
10324,"510a2d02790ff87f7266249255aa2acd",,
10325,"568de03534f23a2d120e57e88e81d5fb",,
10326,"9dd5892d4366a47ca07f60d8aecb36ae",,
10327,"429564df47eed474a6b934eabcbe4a45",,
10328,"adef3a157ea6d054a442d848d0719779",,
10329,"2cc49830f9aa7160fa18da3e1dd547df",,
10330,"e02cac83b0d737a48fddc0c5059c420d",,
10331,"a5c850b985edffb7cae097f207f0611e",,
10332,"4d10e24ab31ef4fb3cb10871804ea6cf",,
10333,"a837b007ee4ca9ed85a477ca3ac8a06c",,
10334,"a6783fab71e766f4c795b227a8bb828f",,
10335,"74e19f35ddf2d263d71d228ec17eee14",,
10336,"6b3a8afccf051ff0e58a33ec44d71e15","nordic",
10337,"ceee01499ae7ec79075bfe7a611f5763",,
10338,"f803009ce00f3fbd7ba6449c6b436d03",,
10339,"ae9d121e42bc5343ce59d305e62e3f29",,
10340,"c737bb228b9937e455b7fc4c2dcae8fe",,
10341,"759defd485308753d1fb41126668654e",,
10342,"340e8c2dcaa1f15949af60f1cf5a06ad",,
10343,"68eec61804c9b20229a8768f6e6edeaf",,
10344,"33f5db54cb190336126d4204e4e92758",,
10345,"27887a66e1e762712d44cad8ff74c4e5",,
10346,"4e0418be55f3b79ce0f55773a3500d27",,
10347,"5312571370419456d727ae85c462e9f4",,
10348,"baaa50dc07ddb92b16597bf709526c22",,
10349,"43fdffde418bb1f6a43137d5be8c5cc9",,
10350,"45acef691965d090017afd5f17f9e5c5",,
10351,"57e29e0455fa2884452b7f4edce5a2d8",,
10352,"af83b479eb42ab9e5d01a21c6d005f7e",,
10353,"11fd617ce861ae9b47bfac257c21c0c5",,
10354,"616a046ddcdcbf33c0664576e5a4cf00",,
10355,"a065cd0e5affb2cffc2c0c16bac59e56",,
10356,"40c94c43e8e7791de1dd4aedc76dce74",,
10357,"df6b8b5e38cbd4706a10295bb42a5c49",,
10358,"685eccf03a4a2c350185e8c920066747",,
10359,"edcef969827d3b673cc5fd225c8aa76f",,
10360,"56219c220bb4c3661453a98951b156dd",,
10361,"f7cde3b8bf1a1d0989a0d600d6d24f24",,
10362,"0f27cd74c7f02d92ad8985d65f56dfe4",,
10363,"ba9051015cf2baad2ec19a8a6ea285c7",,
10364,"956afce1addb5cb15ca03d69cd3af97f",,
10365,"a3e162705012e104727b2487bd690837",,
10366,"aca6cc7fc4febb67c0925a8a4ce00104",,
10367,"0078168f8e83ede9b283188a61195293",,
10368,"73ba13d5fc6f750c9972e44671f93afc",,
10369,"e04c3422378d09cb7a5189b1b5a62ff7",,
10370,"e7ac8e09495b780d50a2d920edf566fe",,
10371,"e51879094cd7e41b7a84b11bc2dc07aa",,
10372,"f70b36f6b33f6a9fee220d95957d9be0",,
10373,"8957e1e33d9834d0a1b98f0377cf769c",,
10374,"4180dc35aa66f62ab8a3e202b4712560",,
10375,"223f77a1f82918cf17c83a8e0c43b6cb",,
10376,"78e93e22f3d521388d91a56cc5a26f40",,
10377,"5bdad6fc5a2bb47352013c6674af4e80",,
10378,"0cdce6d45efe0f1af72d3fc21b93242b",,
10379,"b2cc93441df6d1f2612d078880810c26",,
10380,"d91352f436da489e63e13749fb099183",,
10381,"cabda8b35cf7175011c93fb3a3509a84",,
10382,"564cee43d1e1edbb1751ccec7e2ca4c9",,
10383,"e670ba03f0dd23e6e8aba87668965c13",,
10384,"9069bab204dbb527e6f8c29894a279ba",,
10385,"2dad4f50fdac8b62ebc9e682983faad9",,
10386,"bcfa46a568dc675169ef98a3fa3d0905",,
10387,"f4d8e6822570394192555816b80615b6",,
10388,"e5feb660faed89b0608754ac41913fd2",,
10389,"340ff46002092a92e6aa7938607311e6",,
10390,"f2432caf487c4b586a2c391435f3749c",,
10391,"373af6418543c6fe786f3f972bc01350",,
10392,"f6557145af2103d442ee75d3b359bb3c",,
10393,"109da133f95ce76d21fd60529387bc7f",,
10394,"2a71aae89bbdf84a5def7958721c0ea4",,
10395,"56f050d874e3da0f627dfdd49a3b354e",,
10396,"b9d773751be0c4a9154452de274fc432",,
10397,"1c723298d2e5533657a4fbc50f585f87",,
10398,"2c67adb5125287b3e2a87c91a176fdc2",,
10399,"b45bf92ce67ea5407c8298eaf3128c28",,
10400,"096fe116273565091d582c735e2f008e",,
10401,"14046f38c88a806d6b2ab3b2fc617f5f",,
10402,"da6e17a54a06c2ccdeafc769c27fde60",,
10403,"f667b8e1d1962ddc64ce2785f3f16196",,
10404,"dea0a8b61d66845176f8b7dc0ec47ab1",,
10405,"1c72ed47861b908b925770e82b193c12",,
10406,"a2ceace817af72f93397fe4b37670a6c","silabs",
10407,"cb8c64ad08c0d89655d84fe899ac9a2c",,
10408,"2837a3745ec1cce612d8ba12c659f030",,
10409,"75eda1ca9a7062e634b3d78527c68e2d",,
10410,"f8dae26f9eea614f32190fca8de09cec",,
10411,"a89cf11dc26df2ec8cd192e54855df52",,
10412,"f20e0577c901ee18f1d75877153c6842",,
10413,"93c02308d16806398815e3d2dfc982de",,
10414,"aa86b5d53c79060339b435cc4921491e",,
10415,"5972ae9490dbb386e34a86aa92156b77","nordic",
10416,"6cff63aa04e7603ef01eba73016c44c3",,
10417,"f52c674974d16ca451e7894cd9be759f",,
10418,"94a3b1f965545ade238d0b0d6b4a1688",,
10419,"3a7c66b00c169b5ae7cdc58795b69165",,
10420,"34a5c76f4909c4dbc1c54cf02ccff327",,
10421,"952974fdfe59a0891e0a9be3abbe5558",,
10422,"0a562d3f8993d391bfe443407eeb355d",,
10423,"f92bc81223890fe958fa47db68bd5e41",,
10424,"3eabc38c880585af76e06a79f5e05e46",,
10425,"f8e1be9207d7a73ab337109a9940708e",,
10426,"a1ca6a8a8b93afd543492cafc032caa9",,
10427,"7062ade4381f27f486991acf6c8889a9",,
10428,"afa09a3db15dc4a401f2eb5c33b5069e",,
10429,"1a0222d1d3c2f3c0baef0eabfdd56378",,
10430,"a96fddf702d9125fa36de12104580b5b",,
10431,"e1f537d020c61fab34f8249136ec309e",,
10432,"3a73d22c7bce1142c250e7ca9b3b53d6",,
10433,"3df0a0a45644cb485e8e239f941728a2",,
10434,"096eb59120da50b09570e96e71f45992",,
10435,"9e44a3a56c085ec70526698680c0fca0",,
10436,"e8742dcd62d5375b5a511cfb818e3b75",,
10437,"e10c1e1c092b921efed3b4c08101dbd3",,
10438,"67e5f64d30deb8f5e5f8427e6051c412",,
10439,"bd05f9b7a7d462d8515b1bcff5e4a8e4",,
10440,"25f26ba407a9bb13528b903c617209c8",,
10441,"2801fc8cdafd14c4eba7a31b5f05da8a",,
10442,"d472b9fe247329eb4733cf6e63f91c47",,
10443,"8fe34a7b0c138af52a8b3a21f7085e6d",,
10444,"b44ad078fd5e5d4bae88bdf016b44756",,
10445,"cd2de5b864a7dd15da562d4789ef3c71",,
10446,"9f051c54b59bc63f412d12efce117883",,
10447,"212c54e2648ec3d0226a82574cac97d5",,
10448,"9743efc09b6862a119d358696bc1aa89",,
10449,"ae59eadc08567c62fd70353d2ab784b2",,
10450,"d2f7e491124b05aac54b1181799306ac",,
10451,"f89e91efbe4e36f0794645ad5ed6c359",,
10452,"c78e3e6e060ad2e4dad7823d9833f4ee",,
10453,"bc3a8bca08acdeb2daf4d94ce2b0e240",,
10454,"24131d3dc518d50f3941d0ae0063fddd",,
10455,"cba67b53a37cc5138fa0bed58ae9673f",,
10456,"7cbdb268ad44002f1e891f2e50ad063d",,
10457,"eee79e29c3edfc782aa01b93fa316e2b",,
10458,"33480e5daef82d4039cabcc111917478",,
10459,"8723eeb49ca731dea8d24cfabea4f1c6",,
10460,"bf17fdc97022205f1bf25e0879c4f75e",,
10461,"89232a2247df21c204a8e179a90c013e",,
10462,"f90d69ae2b1c1f3c7f84ec79cde8a0be",,
10463,"5dd7ada53f93d560caf58bf2d9cab96b",,
10464,"e3b8238e5987c60d2a833849278c2d89",,
10465,"4cd457c7dac19040cca06158ef8e5714",,
10466,"43038ee9dbd55a8cc17814c92365db53",,
10467,"02c47afa6a3290304130182da69f0e1a",,
10468,"87d87e2345bdb6f4cc7bdb7c0648c7f4",,
10469,"4103a42987dbeb55d6298a17e7efbd10",,
10470,"e37606510c27cfadefc47fe0bf67d204",,
10471,"44679988ec05d8273f9c592145d39cb3",,
10472,"5ae93d7efaf016c7322908f9a5e97a06",,
10473,"0fa7e7b2c89f529f5f40f1edf545c9b7",,
10474,"0eef911a16ea26a0f94d7ab13d39945f",,
10475,"b5c007023cbd0ebd0b44408aee49a7f6",,
10476,"f390c495ecd3c3231630924b8d6db616",,
10477,"b6145b20379f9265a5c74ea8dc112393",,
10478,"071d6f9132288b72a0bff67c5fdf8ef5",,
10479,"ec2941f21f82fd27591b672f5d46d8b9",,
10480,"bc0cffe849b1d9ea74df4d0de987359e",,
10481,"64044ee914232bee27c36f206d7bb110",,
10482,"d71370182db25b5fa9358321565a8a07",,
10483,"0e1fbaabe17728b85a42eceee069f69b",,
10484,"f09d8e4c7396fbe1ddcef923ba35d619",,
10485,"8b3862790ac4fe9a359ae5d14d83fe4f",,
10486,"088fd009a8ca0c01cad7b283e7243783",,
10487,"c4d317554762acff046dfc1480fa0987",,
10488,"65e82ee07982c6ef19c7f193c88ec7c5",,
10489,"5f3d232be3c30dd331ec6947021a3c14",,
10490,"313bdd9b7b0716eb267455942d5ea18e",,
10491,"e9e59c7f2481ad71a7a69935af1c76b9",,
10492,"58fe47bbc10f735d00ae1c032089cd9a",,
10493,"a8b5e961e264e9334eaa163a1daf45a0",,
10494,"0908d79aef7945c82bb091d3e6b1ee68",,
10495,"972f6cb3af170b5d5d21bd277ea0ec73",,
10496,"12a95a8566c8ed878f3923cd0253a061",,
10497,"1ab6df97688ac4b7f149cf20c933fae4",,
10498,"8d7e51ab36a492be654790c57073f303",,
10499,"25714fb2b7aec0ea5156475c3d757e84",,
10500,"539cff093f59bc8f5061011609c7e0e2",,
10501,"fe21841ca08c2cbc081ddbf7311022ae",,
10502,"3c5d3d8eb9f50ae0ccf8357c12e02c3d",,
10503,"7753d5f68209edc67e343b3dd5148249",,
10504,"c3fa92eca239430b70d0367dd9cc2076",,
10505,"6af3bbe1b2c994edfe9ddecae319de81",,
10506,"4ce6114eba008823c71612e0f686ba07",,
10507,"14c1ea7a4090a41244a9c66cac4297b2",,
10508,"e3d6912f9c02ea8a19150b92edf99450",,
10509,"0ef29921a83e53297cc4fca2281e028a",,
10510,"1080439d956f74d40494daf8ee72072a",,
10511,"97a7d0ece2dadc6347fd28a8a10fda71",,
10512,"9c9556a0a219aec5cdaf548285aaa14f",,
10513,"df9cf01f9c23e159b6fb2a37b2ca73b0",,
10514,"21693ef6f2d686ce79ebb3716a099970",,
10515,"b4f4897e5ba7a371815533d881a1547d",,
10516,"0588317779a067aaac2d75e57a5d873b",,
10517,"fab9442e97f887bd7c155d1b05a5e359",,
10518,"5559b2485d06697ad8f6542e086a5342",,
10519,"e3ee975829aec37f7146d35e9b1e8ced",,
10520,"49af093c3b708970b951e4038771a5de",,
10521,"bc6dfe5ea6166147269d3896e0ce2217",,
10522,"14ad1c408fc7833ef7c62a2a2a3cb7f0",,
10523,"f9564aa55f4619d64b18e88c1a58d817",,
10524,"5516b0e5b5a0442778c99867242a7c67",,
10525,"41efe9ac246d4a1981717f1be15f36b3",,
10526,"cbd4b6df0a4c2dcfd33fca4db0b7ae7a",,
10527,"769a212c3f14fc4bc0567f853fcab2b6",,
10528,"d38d0ef8f3310c4649d27b52f740febb",,
10529,"3d43aefc40466dc76ab5493a01237225",,
10530,"77dfda8cd58fedb70f7e04e9ef1c44ae",,
10531,"eb3a6c606eb1359c5916e776cfa97205",,
10532,"186db3c87d57ecf7ec0020d80a6c0749",,
10533,"87df5eb44eee47f9cc5f31b8610be3d3",,
10534,"7f1826fcf8a4151d6f497056cd7ef287",,
10535,"6e85acdffd3fc686ea1bc2e642d530b3",,
10536,"7429905f729fc4a3b5a78fa0b117d7c5",,
10537,"ebd8c6b946ad6b791652f6b1fe5c0536",,
10538,"82e3a83378140d8cbc44de69e1b42df9",,
10539,"a4ef953b0358709a4550e16589d1d4d6",,
10540,"e36849873f91d32dd793fa0ae57c44f0",,
10541,"ea8822aad402a762f1cd1cfe3c6de802",,
10542,"1045de388d1de77200a75e2731014c38",,
10543,"34e41a1ba2bcc86c0ccfed8e8f7423bd",,
10544,"a31e89442d5d1fab1ada4ae28c344483",,
10545,"ff8b802361dd38177bd36a69a8e4240a",,
10546,"16042651c554de5b924320c865c087b2",,
10547,"bed59bb4627d1fcabd966b6eee31b2de",,
10548,"452336778b96f1b3b5fddb924471b0f3",,
10549,"e9758943cfad0543bb875ee485482ba2",,
10550,"b8b2f08906ce27f21cab39eb5010b800",,
10551,"564704de9ca199fa8b091372ea5c8131",,
10552,"ece81befb82eddec4d7f37849c40549c",,
10553,"44990f5bef49c863fb17d541871e7d3f",,
10554,"a175aad5a2d2b5f1e964d505cee8e6b6",,
10555,"a647cf87e95effca8a3e9e959e669669",,
10556,"667258058afebc19d892803a890c469d",,
10557,"41f990c1959fa70e668aabce96b0ef36",,
10558,"6546717d20c29d98d23c82d056441405",,
10559,"b57a2f8358cef12b36e7021e4b951e1b",,
10560,"08622eab65a87458faaf8d6686354ad9",,
10561,"a920102b4bcbe41e2e078c1a738e8ad0",,
10562,"ce51107586589023bdab150f81cf1d7c",,
10563,"99d0c614ab7ca1e4f5ab9281aaee2f11",,
10564,"ec4aad0c2a7634dfe88e6e956ded833d","nordic",
10565,"68923550aaa55bc32b91c4f4c18d06ac",,
10566,"5f8434deb73013d2b784650161c06a8e",,
10567,"8c2c98777708067c7393d75f36b4d79d",,
10568,"3bc219a7611ccd9c5470c2f37aa9273d",,
10569,"54147177afd643e558fed43e2c6969c0",,
10570,"eeb9b947a6ff47e7267641ced607c323",,
10571,"9f81a060ed274f76cd605295da77f7a6",,
10572,"219ea95d8bfb70919c77ffad5957be4f",,
10573,"759a85a141182a0183335bbb94dcb3a2",,
10574,"819dafab2a97829611b64badf1db3a6c",,
10575,"0bc20c0eeb5c7c96ed413f794445c9a3",,
10576,"291667b718bf0052e1905b0d38b91391",,
10577,"6f1c51491e5eef3aafc0bd00d1db8cd2",,
10578,"792b0dac9f4e82d6b3254e66fdc557f7",,
10579,"ba70f63a9c7a485bf56578536a1b72a5",,
10580,"5afbe501b80be6f3096babb71b1395f6",,
10581,"b2e9a3c5421110d8148bcd56c69dbd5f",,
10582,"aab8fc95f677e4d330e967f302e50856",,
10583,"fb608dec0c2fbc73e8d232725d6660f6",,
10584,"25419cbe56416f24ca105718fbf2e837",,
10585,"3b1f048e8e9cf069acbb0495c68a8de9",,
10586,"b634b77e2a78c6830e7931ebef202a1b",,
10587,"e368906e821bad4eac91be769a0734c5",,
10588,"1cee5d69bf0cd848f997497fa8e7449f",,
10589,"332d3f6a0bc8c8fb02a2dd5d7086537e",,
10590,"2b754842c674678052b7ddf72a0e8dbe",,
10591,"302ea970721c82aae32599cfd24f4a83",,
10592,"0ddba935ba4671d13665eab5f611ba78",,
10593,"b299f8612b4b74aba90f4c9a65574b26",,
10594,"61a42104f2f3e2e063f00e02dbd4e028",,
10595,"6dbe82be8020e1467646c5e3ceab403c",,
10596,"78cba54e488befa66f8a175fb6384aab",,
10597,"fca8ed434a4362b07929cb825545d98a",,
10598,"3f0d2832a578a0b8e46f0c4c80a97dcf",,
10599,"420644ac88c2e9a0b30a3978345c9422",,
10600,"625e7c9e2915fc839e5d2a51bdd6fa2f",,
10601,"f33865fce9f32bdcd7b2e75493134db2",,
10602,"9c288997be7cbdf88df55e0c7b4c7b59",,
10603,"cc82dce46da1da77add46f8b9c549169",,
10604,"4ded5f93961a1a2a29b5da9701e1571d",,
10605,"a64bbc944608bddfd8a2f59f6faa1888",,
10606,"a848ebb127d9e0f9cf0db0b40ef59ddc",,
10607,"930b0950ebabf1e93b9b92b99c69268e",,
10608,"a4a666f4127a92c59230fcad6de9afd3",,
10609,"06c7ebb361e5d307990c3800714b9261",,
10610,"5d13b593462353ecb077bdb91291a8bd",,
10611,"ce37d6a0bb92c5e1174f2990648f7baf","nordic",
10612,"22d03f8ac4b43699d8572c8d7262d61d",,
10613,"c67352a971c09ba1c97ef807751920df",,
10614,"7a190363e1e5351ff0fe3396901c05ee",,
10615,"980bc1925a106f36cb73a7c444008135",,
10616,"04467bd5db608b0bfd3846087cbfcd62",,
10617,"72d7f410699854a0c0688a17b353656a",,
10618,"bcbba2348081ec1789e89e3cbe61f446",,
10619,"8a678edc20ca5e34f02de3c43e9b7f9d",,
10620,"05529f1bde74b72738c1cb1ab530c1cb",,
10621,"01525cd18745f96f7e3af589283c5081",,
10622,"aeacf40207a56bfd564535bba7672a8e",,
10623,"716898ecaaf50172de92e962a56935d2",,
10624,"1c6fcc403a472d4e014161dd700fbf3d",,
10625,"81fd7d4c7459de54d66786b308e918f0",,
10674,"14c46f91922f0380b2f4b828551fdfb8",,
10626,"0c9ac9efc5d92fdc4dc284614fda7d15",,
10627,"7d937bb2919031a8a4ed5427b5e6a108",,
10628,"9e5749eda83e69901339b0496c799012",,
10629,"18ad6e198fa28a4d7eadbe515fd68ee1",,
10630,"99ebec58c292176d5d85598ac107c0eb",,
10631,"8205292de522db29f1a9ebd81bff0b31",,
10632,"29eaed27f6e001a70a6dbf122ca30b7e",,
10633,"f2fbd678cce6ad0cbc22f359a4c231e5",,
10634,"0b85e66bea0704c38e221c460cc032aa",,
10635,"022523a2a9af46c4b54ce8c2eff8bf5c",,
10636,"5f430ea7a879c9677e97d45bc4db5609",,
10637,"3feb17499534fc4a006a51a0cb6cfd41",,
10638,"4fe1df4eecefd95e56144f562b17a15a",,
10639,"ac8589b1f9e28e8d6120d371179edea6",,
10640,"6a486b8b27b45578cc233200f46c8731",,
10641,"3796337e396b290827ddb6ca393de6cb",,
10642,"483677f3bc5e54518a714afbd146eca3",,
10643,"910b25811fe888df760f5ac87d68c4a5",,
10644,"203d093dcb2046b34fa294c45ededda3",,
10645,"1cd7535b1a2ac50d6beed02679fb63f0",,
10646,"0a225d94763f6f991dd96f94bf6a81e4",,
10647,"33611b6a791384f15022208d0c35f9ca",,
10648,"884e3e06f18092653f037b4f780ee463",,
10649,"c00f1ec291cb022d22693870dcc5254e","telink",
10650,"466d29f573fefcb60bae26b8c867d6e5",,
10651,"8169cdd8ff4fa1cbdea693e24b7e1184",,
10652,"0a2ba0d95627ecdb617e9c74abf1f3ed",,
10653,"a55d462d4bcae3290c813b7ceea51528",,
10654,"4352eaf9032e0a9cd1cde51a5d1f8c2e",,
10655,"d4c5b9057f16ad5e1a4abcd83c6dc4e6",,
10656,"d59c4bcf24eec3bb55e5830a17d1334e",,
10657,"abd3cf03b34c5ecd4037451f7a1aad12",,
10658,"07193d45d9bac4860d58505f6811a543",,
10659,"d8336fa6d747ed7ed4105137d8aab87c",,
10660,"cb162b0510aac17356b933527e1c797f",,
10661,"95b042efbdccf1d69e6501fbdd034d97",,
10662,"1c1aba02cf8d27a563d8762b7df4759c",,
10663,"903a127441c3efce02678525c2e3e5e6",,
10664,"3fdaf61f7a4839184f082844fc24a589",,
10665,"946c28ba9816a453642807a537ea4b5c",,
10666,"0194dc79c1006399d4a7411e8e9a6c9b",,
10667,"561b5090984207177760ca0351969042",,
10668,"01a24ccd4416c0993c239f8703fa4b66",,
10669,"6b629c43c48d5316606a9363bb2cacd1",,
10670,"42e517612bd68442f5f339e98f7fc468",,
10671,"68919f8e2a77144a8d4b036990d369fa",,
10672,"bc9a6ffbebf7467a2c77fdea444a7dba",,
10673,"1e20400fc551e093899713279547002a",,
10675,"b192238680a63a8022cdec65cb02defd",,
10676,"9dc73d2aa6904ad0a311c2ade54a3dfb","nordic",
10677,"0fffb229544256ce5714f7387dab740e",,
10678,"5ab8cf66b355050f049691e6b0b61978",,
10679,"dcf9080f402488b511d906a41fb2c7a9",,
10680,"ad8957b9b5516c3a7d9c41450f578f49",,
10681,"04f6f41c09743a28a013f8996ff98072",,
10682,"388448020af7c82757f81a9126156f8c",,
10683,"1d9c6e1d4bd090cd28d1eb5c6f706848",,
10684,"3544e01b9ad02f04631fb9465d4ba203",,
10685,"dfd954648b13ea8e7ccc2689e1665c35",,
10686,"8e590977aa6f9188c62d86f3a715027c","telink",
10687,"75e58d6ff6d89c7fefae1f0baa996120",,
10688,"3610ddb9ee8451846ce39f43875045d9",,
10689,"754ee5d50a057afd8107e458e5433acd",,
10690,"083098736662f5cffc44d587e44e3d34",,
10691,"15da045812c5a937855c3166401fc7bc",,
10692,"d3aa35944b455e28242b8750d6519198",,
10693,"a9042a862d3771cfeb2c1e0e008cb20b",,
10694,"aca0a45d85bce3c014abb168efa55b7d",,
10695,"6a0a3b041d755fa5f3601f2fef3ad248",,
10696,"5172c1bf6b2339053d05e7ae2c86d502",,
10697,"edf1704112d84c06b1f9b21521426f6f",,
10698,"9cb00a9c572bb7eec2d7d110ab54d338",,
10699,"d288445f1fe8cbb14df0aebc6ce1d71f",,
10700,"fa598e26883984987bdc66384dd12790",,
10701,"d5940b051911480a7ae4e7678577277e",,
10702,"328f33030b18d35f2d905686b9ee47b9",,
10703,"a2c360c14823e0ce568e808b65fb7f1b",,
10704,"7f08d2f27c3cec590f6538987b23e3bb",,
10705,"b4639363a245e11b14be68e24fd5c826",,
10706,"44a7b3b353699ff1a513281239304f63",,
10707,"d124d94f39b9055f3fdaba522a89239a",,
10708,"24fe069e729bd67c73f2164038a1e67b",,
10709,"058b082f7c004fbd47a06b5f7fe88e1a",,
10710,"4a49a09d6d679a03d6b3c892ef1ce4b5",,
10711,"b46b23cd8f8aada9c56ca3869e34cf85",,
10712,"7ab05d638c28963f504130d503ed228f",,
10713,"b87ce555beb2ff733e962751d71bd135",,
10714,"afe4f8ca92a620632a5615bc2664575a",,
10715,"89fc14c0e06e3c07940c5cd9389b48a6",,
10716,"d71e67ef0eabbfe6adfe7fbec06e0858",,
10717,"48fd0920231f7352b2ed8e49b9e111cc",,
10718,"d7d797c91382868ac32acd19408bcfca",,
10719,"e65350fb639afa9e2938993acd8088fb",,
10720,"b5eb598ff1f30e494e90a7055d9940d8",,
10721,"acab9fe3c146108060a9c605b1b07762",,
10722,"924d401952828c04fce352291559a1e0",,
10723,"9cc37d92a72ca04ed69ee71b4baf61be",,
10724,"dcf2c3889be8942f389cd7a3907cf350",,
10725,"d8131637d1ef1931b836c2625d805778",,
10726,"e800483dc58cda59cd860c1dffec12a1",,
10727,"9ea041a824c4ed67f57667268655c3ba",,
10728,"7ae4b585b941265ef7c3d357ed778333",,
10729,"2e354ef80f2aef084ffa55bbdc4bfdb7",,
10730,"e2a1fb791002c7ce24f770d234700104",,
10731,"42fc7c57d98198e6152a9d23d22c4df5",,
10732,"601ab4389ffffcb58218eca1561f8b16",,
10733,"ad641ef319b07467430d7b8548b657f8",,
10734,"d02cefba158c136bbf6b53051635ed6d",,
10735,"3f2a89200db525a69d79c84458111a7d",,
10736,"4d8216f5f79fbecb3fd3ff9fa4f3e54f",,
10737,"315b3b9fd402e9c549c4bf9a06e2bf27",,
10738,"456f294b7faf33eb74c9039e7eee7258",,
10739,"3476bbe225e5eef56a96f0cdc80b2290",,
10740,"9dc39b43568a9208f8957ddccfc4ee0d",,
10741,"308345a19da55dd516c7efce698a4a7c","nordic",
10742,"ff6fd42bb799592d9db6c399b92e314a",,
10743,"647aebfc16de836ff90b203f357a4882",,
10744,"fdef0bb617fd6df0aa52b289d3030746",,
10745,"a949ba413cfeb3cb7d8b97070d11be9f",,
10746,"82508e293d6c0a45db823a389501915a",,
10747,"87a8984963a76528b220328658da4f7b",,
10748,"5f1a26a593f80a898a576905883e9302",,
10749,"ced7e2772862eff7cfd82b412ac969bd",,
10750,"73379a5e06a096445a75c5405d8d0ea4",,
10751,"25c7e9e6172636b10277d2297bfcc7a3",,
10752,"e737b3ff6f265210f3457ac2228175c0",,
10753,"7be52bb3c6cc5a139ebe549b992a3de8",,
10754,"fb58ba3454306b293f8b2037b50ef108",,
10755,"f0079e937d8ec224bb35905dfea342fb",,
10756,"ed22e182557ceaf75356044c0f2f7199",,
10757,"417f193fd055a6842d5a4cad2ef624e1",,
10758,"eb00fb9eb5c947b060f5903162a65c66",,
10759,"4ba61bb6cb8c31d2a3d37b3505473666",,
10760,"0629c03fc2d025110fbbd31bd7c64e5d",,
10761,"96db45eee4008f75f83c11af8baf5780",,
10762,"9486833bbe2529337ba95e7ec5c24c89","nordic",
10763,"52e1f0b3f6e3f6c525deacc4f32fc47b",,
10764,"4bca57c891a5b42bf3cc2eb450b72d51",,
10765,"dd089f07bcd2d03018c62f57d43a451b",,
10766,"c78f37ceb2e7171b81a167eb16f35c64",,
10767,"7e4a017483040f6b726f4a4bdf01d315",,
10768,"3c29c53e03bfa0f64b095d296a5212f6",,
10769,"490ac0dbec456a9142561f961de423b6",,
10770,"00eb274c599dda5e5031964cfc304711",,
10771,"c22242cd0cc5273f8de55ded8f1a9426",,
10772,"4696d6aae2940dc0b9f2e8f40133b6a8",,
10773,"1da58198e88ce5f5364b7bfea5e1162f",,
10774,"4a62dbc599f24710defc23691676f01f",,
10775,"a1f38d4f36871597530d645752e0b2cb",,
10776,"cb2468bdd163bb88e2ee8cfb13af756f",,
10777,"f4c8676fda09671bda6923a916de8a99",,
10778,"fbfff8c085cb65252a7c4bfc949a622e",,
10779,"8973cc9c00c4319942c1f52d53a48770",,
10780,"cf4ccde4a7fa4faee391bf09f36314a2",,
10781,"96f020fb8a5f73925c9dbcef263dbb54","telink",
10782,"83a2a69afd4fa770084e1eab64d5de8f",,
10783,"975c6206543391a12322b90132f89cb2",,
10784,"22d799c85737f398410f35b327ff4db5",,
10785,"f578404c6a0f2892f2d991ede8bb2fed",,
10786,"be21daceea4b329004c098f92056c26e",,
10787,"3804aabfa24cc8a45b2a579b3398b96b",,
10788,"8f7bb2f55a175e026b2a024fc39f9f5a",,
10789,"f97441b4e8c2818112d7266fdbe2f5c1",,
10790,"c6caa669c870436cecf0874e91ae1a8b",,
10791,"c01147e85fc65d6b43f78ce8b6e8aac1",,
10792,"7c776f114c0d4692d94209134426e4e0",,
10793,"06259573c517de8aed8da250d2195ea3",,
10794,"1d6ffaf0e2668165e81d20faa76e47e2",,
10795,"c61b32d8e3e6a8f6ab0a929b9deb43e1",,
10796,"edd18fde0f3f47a717b5a628507fa8d3",,
10797,"23b5dc41242edcfed9500c9ab97b5e8d",,
10798,"4cf54822b94a51d5f3d7945784db93bd",,
10799,"767fb4430f8be4d3f003d79e602ca6ee",,
10800,"8681a851dbd5d9d1063d259bf07c4859",,
10801,"e2b3dc89b630440a5fff31a31975cbc2",,
10802,"3bb901168ddbabb803d479642c14e4b9",,
10803,"6be37dc23e313b4a71fca65fab0e4031",,
10804,"fdac4f1fd4ef6c5b921a3f35b1855969",,
10805,"8a390fc209e5ff3f55dc7377f0ee37f8",,
10806,"9cb1e19cf656841852e28ac0ccd54906",,
10807,"b13773abeafa3822c32a569e61ccfb6b",,
10808,"2194139124ad57b442e0fce139c07483",,
