id,crash_input,input_file,max_score,verdict,firmrca_result
17985,"id:000403,sig:11,src:001201,op:havoc,rep:64","main004/fuzzers/fuzzer1/crashes/id:000403,sig:11,src:001201,op:havoc,rep:64",198,success,"{""candidates"": [{""addr"": ""0x283a"", ""score"": 198}, {""addr"": ""0x2838"", ""score"": 100}, {""addr"": ""0x284c"", ""score"": 99}, {""addr"": ""0x284a"", ""score"": 99}, {""addr"": ""0x283a"", ""score"": 98}]}"
17985,"id:000181,sig:11,src:000828+001298,op:splice,rep:16","main003/fuzzers/fuzzer1/crashes/id:000181,sig:11,src:000828+001298,op:splice,rep:16",100,success,"{""candidates"": [{""addr"": ""0x2246"", ""score"": 100}]}"
17985,"id:000353,sig:11,src:001016+000577,op:splice,rep:32","main004/fuzzers/fuzzer1/crashes/id:000353,sig:11,src:001016+000577,op:splice,rep:32",100,success,"{""candidates"": [{""addr"": ""0x41b8"", ""score"": 100}]}"
17985,"id:000122,sig:11,src:000041,op:havoc,rep:128","main004/fuzzers/fuzzer1/crashes/id:000122,sig:11,src:000041,op:havoc,rep:128",100,success,"{""candidates"": [{""addr"": ""0x275a"", ""score"": 100}, {""addr"": ""0x275c"", ""score"": 99}]}"
17985,"id:000281,sig:11,src:001068,op:havoc,rep:64","main003/fuzzers/fuzzer1/crashes/id:000281,sig:11,src:001068,op:havoc,rep:64",100,success,"{""candidates"": [{""addr"": ""0x2246"", ""score"": 100}]}"
17985,"id:000107,sig:11,src:000031+000159,op:splice,rep:32","main004/fuzzers/fuzzer1/crashes/id:000107,sig:11,src:000031+000159,op:splice,rep:32",100,success,"{""candidates"": [{""addr"": ""0x310e"", ""score"": 100}, {""addr"": ""0x3110"", ""score"": 99}]}"
17985,"id:000329,sig:11,src:000705+000516,op:splice,rep:32","main004/fuzzers/fuzzer1/crashes/id:000329,sig:11,src:000705+000516,op:splice,rep:32",100,success,"{""candidates"": [{""addr"": ""0x275a"", ""score"": 100}, {""addr"": ""0x275c"", ""score"": 99}]}"
17985,"id:000045,sig:11,src:000339+000929,op:splice,rep:2","main003/fuzzers/fuzzer1/crashes/id:000045,sig:11,src:000339+000929,op:splice,rep:2",100,success,"{""candidates"": [{""addr"": ""0x310e"", ""score"": 100}, {""addr"": ""0x3110"", ""score"": 99}]}"
17985,"id:000469,sig:11,src:001909+001814,op:splice,rep:2","main004/fuzzers/fuzzer1/crashes/id:000469,sig:11,src:001909+001814,op:splice,rep:2",100,success,"{""candidates"": [{""addr"": ""0x2236"", ""score"": 100}]}"
17985,"id:000527,sig:11,src:002215+001986,op:splice,rep:8","main004/fuzzers/fuzzer1/crashes/id:000527,sig:11,src:002215+001986,op:splice,rep:8",100,success,"{""candidates"": [{""addr"": ""0x2236"", ""score"": 100}]}"
17985,"id:000357,sig:11,src:001418,op:havoc,rep:32","main003/fuzzers/fuzzer1/crashes/id:000357,sig:11,src:001418,op:havoc,rep:32",100,success,"{""candidates"": [{""addr"": ""0x41b8"", ""score"": 100}]}"
17985,"id:000356,sig:11,src:001028,op:havoc,rep:4","main004/fuzzers/fuzzer1/crashes/id:000356,sig:11,src:001028,op:havoc,rep:4",100,success,"{""candidates"": [{""addr"": ""0x5b38"", ""score"": 100}, {""addr"": ""0x5b4c"", ""score"": 99}, {""addr"": ""0x5b4a"", ""score"": 99}, {""addr"": ""0x5b46"", ""score"": 99}, {""addr"": ""0x5b42"", ""score"": 99}]}"
17985,"id:000415,sig:11,src:001472+001708,op:splice,rep:32","main004/fuzzers/fuzzer1/crashes/id:000415,sig:11,src:001472+001708,op:splice,rep:32",100,success,"{""candidates"": [{""addr"": ""0x41b8"", ""score"": 100}]}"
17985,"id:000251,sig:11,src:000127+000527,op:splice,rep:2","main004/fuzzers/fuzzer1/crashes/id:000251,sig:11,src:000127+000527,op:splice,rep:2",100,success,"{""candidates"": [{""addr"": ""0x275a"", ""score"": 100}, {""addr"": ""0x275c"", ""score"": 99}]}"
17985,"id:000273,sig:11,src:001068,op:havoc,rep:128","main003/fuzzers/fuzzer1/crashes/id:000273,sig:11,src:001068,op:havoc,rep:128",100,success,"{""candidates"": [{""addr"": ""0x2246"", ""score"": 100}]}"
17985,"id:000316,sig:11,src:000563,op:havoc,rep:8","main004/fuzzers/fuzzer1/crashes/id:000316,sig:11,src:000563,op:havoc,rep:8",100,success,"{""candidates"": [{""addr"": ""0x41b8"", ""score"": 100}]}"
17985,"id:000131,sig:11,src:000606+001048,op:splice,rep:32","main003/fuzzers/fuzzer1/crashes/id:000131,sig:11,src:000606+001048,op:splice,rep:32",100,success,"{""candidates"": [{""addr"": ""0x41b8"", ""score"": 100}]}"
3517,"id:000449,sig:11,src:000000,op:havoc,rep:16","main008/fuzzers/fuzzer1/crashes/id:000449,sig:11,src:000000,op:havoc,rep:16",199,success,"{""candidates"": [{""addr"": ""0x80045a4"", ""score"": 199}, {""addr"": ""0x8007214"", ""score"": 100}, {""addr"": ""0x8002412"", ""score"": 99}, {""addr"": ""0x80042c2"", ""score"": 99}, {""addr"": ""0x80042be"", ""score"": 99}, {""addr"": ""0x80042bc"", ""score"": 99}, {""addr"": ""0x80042b8"", ""score"": 99}, {""addr"": ""0x80045a2"", ""score"": 99}, {""addr"": ""0x80045a0"", ""score"": 99}, {""addr"": ""0x800459e"", ""score"": 99}, {""addr"": ""0x800459c"", ""score"": 99}, {""addr"": ""0x800111c"", ""score"": 99}, {""addr"": ""0x800268a"", ""score"": 99}]}"
1376,"id:000351,sig:11,src:000006,op:havoc,rep:16","main003/fuzzers/fuzzer1/crashes/id:000351,sig:11,src:000006,op:havoc,rep:16",100,success,"{""candidates"": [{""addr"": ""0x80199f6"", ""score"": 100}, {""addr"": ""0x80190a6"", ""score"": 99}]}"
1376,"id:000765,sig:11,src:000160+001055,op:splice,rep:32","main003/fuzzers/fuzzer1/crashes/id:000765,sig:11,src:000160+001055,op:splice,rep:32",100,success,"{""candidates"": [{""addr"": ""0x80199f6"", ""score"": 100}, {""addr"": ""0x80190a6"", ""score"": 99}]}"
3174,"id:000006,sig:11,src:000001,op:havoc,rep:64","main001/fuzzers/fuzzer1/crashes/id:000006,sig:11,src:000001,op:havoc,rep:64",199,success,"{""candidates"": [{""addr"": ""0x25678"", ""score"": 199}, {""addr"": ""0x20448"", ""score"": 99}, {""addr"": ""0x20432"", ""score"": 99}, {""addr"": ""0x20428"", ""score"": 99}, {""addr"": ""0x25670"", ""score"": 99}, {""addr"": ""0x26b0e"", ""score"": 99}, {""addr"": ""0x26b0c"", ""score"": 99}, {""addr"": ""0x20456"", ""score"": 98}, {""addr"": ""0x20456"", ""score"": 98}, {""addr"": ""0x20456"", ""score"": 98}, {""addr"": ""0x26b14"", ""score"": 98}, {""addr"": ""0x26b14"", ""score"": 98}, {""addr"": ""0x26b14"", ""score"": 98}, {""addr"": ""0x2411c"", ""score"": 98}, {""addr"": ""0x2411c"", ""score"": 98}, {""addr"": ""0x2411c"", ""score"": 98}, {""addr"": ""0x26b16"", ""score"": 97}, {""addr"": ""0x26b16"", ""score"": 97}, {""addr"": ""0x26b16"", ""score"": 97}]}"
27,"id:000863,sig:11,src:000000,op:havoc,rep:16","main006/fuzzers/fuzzer1/crashes/id:000863,sig:11,src:000000,op:havoc,rep:16",100,success,"{""candidates"": [{""addr"": ""0x8016f2c"", ""score"": 100}, {""addr"": ""0x8016524"", ""score"": 99}, {""addr"": ""0x8016522"", ""score"": 99}, {""addr"": ""0x8016f62"", ""score"": 99}, {""addr"": ""0x8016f5e"", ""score"": 99}]}"
380,"id:000151,sig:11,src:000116,op:havoc,rep:8","main002/fuzzers/fuzzer1/crashes/id:000151,sig:11,src:000116,op:havoc,rep:8",100,success,"{""candidates"": [{""addr"": ""0x80003b8"", ""score"": 100}, {""addr"": ""0x8000c48"", ""score"": 99}, {""addr"": ""0x80004cc"", ""score"": 99}, {""addr"": ""0x800323e"", ""score"": 99}, {""addr"": ""0x800404a"", ""score"": 98}, {""addr"": ""0x80003c4"", ""score"": 98}, {""addr"": ""0x80003ca"", ""score"": 98}, {""addr"": ""0x800404a"", ""score"": 98}, {""addr"": ""0x80003c4"", ""score"": 98}, {""addr"": ""0x80003ca"", ""score"": 98}]}"
227,"id:000202,sig:11,src:000286,op:havoc,rep:2","main002/fuzzers/fuzzer1/crashes/id:000202,sig:11,src:000286,op:havoc,rep:2",199,success,"{""candidates"": [{""addr"": ""0x8003ac6"", ""score"": 199}, {""addr"": ""0x8003424"", ""score"": 100}, {""addr"": ""0x8003b82"", ""score"": 99}, {""addr"": ""0x8001290"", ""score"": 99}, {""addr"": ""0x800311c"", ""score"": 99}]}"
27,"id:000123,sig:11,src:000000,op:havoc,rep:16","main006/fuzzers/fuzzer1/crashes/id:000123,sig:11,src:000000,op:havoc,rep:16",100,success,"{""candidates"": [{""addr"": ""0x8016f2c"", ""score"": 100}, {""addr"": ""0x8016524"", ""score"": 99}, {""addr"": ""0x8016522"", ""score"": 99}, {""addr"": ""0x8016f62"", ""score"": 99}, {""addr"": ""0x8016f5e"", ""score"": 99}]}"
3349,"id:000892,sig:11,src:000524+002251,op:splice,rep:128","main004/fuzzers/fuzzer1/crashes/id:000892,sig:11,src:000524+002251,op:splice,rep:128",199,success,"{""candidates"": [{""addr"": ""0x8009930"", ""score"": 199}, {""addr"": ""0x800368a"", ""score"": 100}, {""addr"": ""0x80060f2"", ""score"": 99}, {""addr"": ""0x8009648"", ""score"": 99}, {""addr"": ""0x8009642"", ""score"": 99}, {""addr"": ""0x8009640"", ""score"": 99}, {""addr"": ""0x800963c"", ""score"": 99}, {""addr"": ""0x800992e"", ""score"": 99}, {""addr"": ""0x800992c"", ""score"": 99}, {""addr"": ""0x800992a"", ""score"": 99}, {""addr"": ""0x8009928"", ""score"": 99}, {""addr"": ""0x8004484"", ""score"": 99}]}"
27,"id:002319,sig:11,src:000001+001033,op:splice,rep:2","main006/fuzzers/fuzzer1/crashes/id:002319,sig:11,src:000001+001033,op:splice,rep:2",100,success,"{""candidates"": [{""addr"": ""0x8016f2c"", ""score"": 100}, {""addr"": ""0x8016524"", ""score"": 99}, {""addr"": ""0x8016522"", ""score"": 99}, {""addr"": ""0x8016f62"", ""score"": 99}, {""addr"": ""0x8016f5e"", ""score"": 99}]}"
227,"id:000106,sig:11,src:000137+000066,op:splice,rep:4","main002/fuzzers/fuzzer1/crashes/id:000106,sig:11,src:000137+000066,op:splice,rep:4",199,success,"{""candidates"": [{""addr"": ""0x8003ac6"", ""score"": 199}, {""addr"": ""0x8003424"", ""score"": 100}, {""addr"": ""0x8003b82"", ""score"": 99}, {""addr"": ""0x8001290"", ""score"": 99}]}"
3520,"id:000917,sig:11,src:000000+001369,op:splice,rep:2","main007/fuzzers/fuzzer1/crashes/id:000917,sig:11,src:000000+001369,op:splice,rep:2",199,success,"{""candidates"": [{""addr"": ""0x8004750"", ""score"": 199}, {""addr"": ""0x80073c0"", ""score"": 100}, {""addr"": ""0x80025be"", ""score"": 99}, {""addr"": ""0x800446e"", ""score"": 99}, {""addr"": ""0x800446a"", ""score"": 99}, {""addr"": ""0x8004468"", ""score"": 99}, {""addr"": ""0x8004464"", ""score"": 99}, {""addr"": ""0x800442e"", ""score"": 99}, {""addr"": ""0x800442c"", ""score"": 99}, {""addr"": ""0x8004a88"", ""score"": 99}, {""addr"": ""0x800474e"", ""score"": 99}, {""addr"": ""0x800474c"", ""score"": 99}, {""addr"": ""0x800474a"", ""score"": 99}, {""addr"": ""0x8004748"", ""score"": 99}, {""addr"": ""0x8001164"", ""score"": 99}]}"
3283,"id:000324,sig:11,src:000108+000415,op:splice,rep:16","main002/fuzzers/fuzzer1/crashes/id:000324,sig:11,src:000108+000415,op:splice,rep:16",100,success,"{""candidates"": [{""addr"": ""0x801b20c"", ""score"": 100}, {""addr"": ""0x801b606"", ""score"": 99}, {""addr"": ""0x801b5f8"", ""score"": 99}, {""addr"": ""0x801ba50"", ""score"": 99}, {""addr"": ""0x801e07c"", ""score"": 99}, {""addr"": ""0x801b218"", ""score"": 99}, {""addr"": ""0x801b21e"", ""score"": 99}]}"
3612,"id:000547,sig:11,src:000000+001075,op:splice,rep:16","main007/fuzzers/fuzzer1/crashes/id:000547,sig:11,src:000000+001075,op:splice,rep:16",199,success,"{""candidates"": [{""addr"": ""0x8003b80"", ""score"": 199}, {""addr"": ""0x80038ea"", ""score"": 100}, {""addr"": ""0x80022e6"", ""score"": 99}, {""addr"": ""0x800389e"", ""score"": 99}, {""addr"": ""0x800389a"", ""score"": 99}, {""addr"": ""0x8003898"", ""score"": 99}, {""addr"": ""0x8003894"", ""score"": 99}, {""addr"": ""0x800385e"", ""score"": 99}, {""addr"": ""0x800385c"", ""score"": 99}, {""addr"": ""0x8003eb8"", ""score"": 99}, {""addr"": ""0x8006276"", ""score"": 99}, {""addr"": ""0x8003b7e"", ""score"": 99}, {""addr"": ""0x8003b7c"", ""score"": 99}, {""addr"": ""0x8003b7a"", ""score"": 99}, {""addr"": ""0x8003b78"", ""score"": 99}, {""addr"": ""0x8001020"", ""score"": 99}, {""addr"": ""0x8006f78"", ""score"": 99}]}"
3382,"id:001134,sig:11,src:000017,op:havoc,rep:8","main005/fuzzers/fuzzer1/crashes/id:001134,sig:11,src:000017,op:havoc,rep:8",199,success,"{""candidates"": [{""addr"": ""0x8004644"", ""score"": 199}, {""addr"": ""0x80043ae"", ""score"": 100}, {""addr"": ""0x80027c2"", ""score"": 99}, {""addr"": ""0x8004362"", ""score"": 99}, {""addr"": ""0x800435e"", ""score"": 99}, {""addr"": ""0x800435c"", ""score"": 99}, {""addr"": ""0x8004358"", ""score"": 99}, {""addr"": ""0x8004322"", ""score"": 99}, {""addr"": ""0x8004320"", ""score"": 99}, {""addr"": ""0x800497c"", ""score"": 99}, {""addr"": ""0x80062ca"", ""score"": 99}, {""addr"": ""0x8004642"", ""score"": 99}, {""addr"": ""0x8004640"", ""score"": 99}, {""addr"": ""0x800463e"", ""score"": 99}, {""addr"": ""0x800463c"", ""score"": 99}, {""addr"": ""0x8001530"", ""score"": 99}, {""addr"": ""0x8007280"", ""score"": 99}]}"
3618,"id:000294,sig:11,src:000575+000735,op:splice,rep:32","main001/fuzzers/fuzzer1/crashes/id:000294,sig:11,src:000575+000735,op:splice,rep:32",100,success,"{""candidates"": [{""addr"": ""0x80049f2"", ""score"": 100}, {""addr"": ""0x8004a40"", ""score"": 99}, {""addr"": ""0x8004a3c"", ""score"": 99}, {""addr"": ""0x8004a3a"", ""score"": 99}, {""addr"": ""0x8004a36"", ""score"": 99}, {""addr"": ""0x8004a02"", ""score"": 99}]}"
3540,"id:000588,sig:11,src:000000+000744,op:splice,rep:32","main003/fuzzers/fuzzer1/crashes/id:000588,sig:11,src:000000+000744,op:splice,rep:32",199,success,"{""candidates"": [{""addr"": ""0x80080b4"", ""score"": 199}, {""addr"": ""0x80080c4"", ""score"": 100}, {""addr"": ""0x8005c5a"", ""score"": 99}, {""addr"": ""0x8007dcc"", ""score"": 99}, {""addr"": ""0x8007dc6"", ""score"": 99}, {""addr"": ""0x8007dc4"", ""score"": 99}, {""addr"": ""0x8007dc0"", ""score"": 99}, {""addr"": ""0x8007d8a"", ""score"": 99}, {""addr"": ""0x8007d88"", ""score"": 99}, {""addr"": ""0x8008418"", ""score"": 99}, {""addr"": ""0x80080b2"", ""score"": 99}, {""addr"": ""0x80080b0"", ""score"": 99}, {""addr"": ""0x80080ae"", ""score"": 99}, {""addr"": ""0x80080ac"", ""score"": 99}, {""addr"": ""0x800414c"", ""score"": 99}, {""addr"": ""0x800368a"", ""score"": 99}]}"
3517,"id:000878,sig:11,src:000008,op:havoc,rep:4","main005/fuzzers/fuzzer1/crashes/id:000878,sig:11,src:000008,op:havoc,rep:4",199,success,"{""candidates"": [{""addr"": ""0x80045a4"", ""score"": 199}, {""addr"": ""0x8007214"", ""score"": 100}, {""addr"": ""0x8002412"", ""score"": 99}, {""addr"": ""0x80042c2"", ""score"": 99}, {""addr"": ""0x80042be"", ""score"": 99}, {""addr"": ""0x80042bc"", ""score"": 99}, {""addr"": ""0x80042b8"", ""score"": 99}, {""addr"": ""0x8004282"", ""score"": 99}, {""addr"": ""0x8004280"", ""score"": 99}, {""addr"": ""0x80048dc"", ""score"": 99}, {""addr"": ""0x80045a2"", ""score"": 99}, {""addr"": ""0x80045a0"", ""score"": 99}, {""addr"": ""0x800459e"", ""score"": 99}, {""addr"": ""0x800459c"", ""score"": 99}, {""addr"": ""0x800111c"", ""score"": 99}]}"
3621,"id:000004,sig:11,src:000000,op:havoc,rep:64","main001/fuzzers/fuzzer1/crashes/id:000004,sig:11,src:000000,op:havoc,rep:64",198,success,"{""candidates"": [{""addr"": ""0x8000112"", ""score"": 198}, {""addr"": ""0x80011f6"", ""score"": 99}, {""addr"": ""0x80011ae"", ""score"": 99}, {""addr"": ""0x80011a8"", ""score"": 99}, {""addr"": ""0x80010a0"", ""score"": 99}, {""addr"": ""0x800109a"", ""score"": 99}, {""addr"": ""0x8000112"", ""score"": 98}, {""addr"": ""0x8000112"", ""score"": 98}]}"
3348,"id:000921,sig:11,src:000005,op:havoc,rep:64","main004/fuzzers/fuzzer1/crashes/id:000921,sig:11,src:000005,op:havoc,rep:64",199,success,"{""candidates"": [{""addr"": ""0x800609e"", ""score"": 199}, {""addr"": ""0x8006232"", ""score"": 100}, {""addr"": ""0x8006152"", ""score"": 99}, {""addr"": ""0x800613c"", ""score"": 99}, {""addr"": ""0x800612e"", ""score"": 99}, {""addr"": ""0x800912a"", ""score"": 99}, {""addr"": ""0x8009114"", ""score"": 99}, {""addr"": ""0x8009110"", ""score"": 99}, {""addr"": ""0x800910e"", ""score"": 99}, {""addr"": ""0x800910a"", ""score"": 99}, {""addr"": ""0x80097a0"", ""score"": 99}, {""addr"": ""0x80090b6"", ""score"": 99}, {""addr"": ""0x80090b0"", ""score"": 99}, {""addr"": ""0x80090ac"", ""score"": 99}, {""addr"": ""0x800944c"", ""score"": 99}, {""addr"": ""0x800615c"", ""score"": 99}, {""addr"": ""0x800943e"", ""score"": 99}, {""addr"": ""0x800943a"", ""score"": 99}, {""addr"": ""0x8009438"", ""score"": 99}, {""addr"": ""0x8009436"", ""score"": 99}, {""addr"": ""0x8009434"", ""score"": 99}, {""addr"": ""0x80043ba"", ""score"": 99}, {""addr"": ""0x80046d8"", ""score"": 99}, {""addr"": ""0x8003684"", ""score"": 98}, {""addr"": ""0x8003684"", ""score"": 98}]}"
3618,"id:000196,sig:11,src:000499,op:havoc,rep:16","main001/fuzzers/fuzzer1/crashes/id:000196,sig:11,src:000499,op:havoc,rep:16",100,success,"{""candidates"": [{""addr"": ""0x80049f2"", ""score"": 100}, {""addr"": ""0x8004a2c"", ""score"": 99}, {""addr"": ""0x8004a2a"", ""score"": 99}, {""addr"": ""0x8004a28"", ""score"": 99}, {""addr"": ""0x8004a02"", ""score"": 99}]}"
3130,"id:000158,sig:11,src:000858,op:havoc,rep:16","main001/fuzzers/fuzzer1/crashes/id:000158,sig:11,src:000858,op:havoc,rep:16",100,success,"{""candidates"": [{""addr"": ""0x25a5a"", ""score"": 100}, {""addr"": ""0x298ba"", ""score"": 99}, {""addr"": ""0x2ae62"", ""score"": 99}, {""addr"": ""0x2ae5e"", ""score"": 99}, {""addr"": ""0x2ad5a"", ""score"": 99}, {""addr"": ""0x2ace0"", ""score"": 99}]}"
3540,"id:000031,sig:11,src:000000,op:havoc,rep:16","main003/fuzzers/fuzzer1/crashes/id:000031,sig:11,src:000000,op:havoc,rep:16",199,success,"{""candidates"": [{""addr"": ""0x80080b4"", ""score"": 199}, {""addr"": ""0x80080c4"", ""score"": 100}, {""addr"": ""0x8005c5a"", ""score"": 99}, {""addr"": ""0x8007dcc"", ""score"": 99}, {""addr"": ""0x8007dc6"", ""score"": 99}, {""addr"": ""0x8007dc4"", ""score"": 99}, {""addr"": ""0x8007dc0"", ""score"": 99}, {""addr"": ""0x8007d8a"", ""score"": 99}, {""addr"": ""0x8007d88"", ""score"": 99}, {""addr"": ""0x8008418"", ""score"": 99}, {""addr"": ""0x80080b2"", ""score"": 99}, {""addr"": ""0x80080b0"", ""score"": 99}, {""addr"": ""0x80080ae"", ""score"": 99}, {""addr"": ""0x80080ac"", ""score"": 99}, {""addr"": ""0x800414c"", ""score"": 99}, {""addr"": ""0x800368a"", ""score"": 99}]}"
27,"id:001212,sig:11,src:000000,op:havoc,rep:32","main006/fuzzers/fuzzer1/crashes/id:001212,sig:11,src:000000,op:havoc,rep:32",100,success,"{""candidates"": [{""addr"": ""0x8016f2c"", ""score"": 100}, {""addr"": ""0x8016524"", ""score"": 99}, {""addr"": ""0x8016522"", ""score"": 99}, {""addr"": ""0x8016f62"", ""score"": 99}, {""addr"": ""0x8016f5e"", ""score"": 99}]}"
668,"id:000135,sig:11,src:000001+000431,op:splice,rep:32","main004/fuzzers/fuzzer1/crashes/id:000135,sig:11,src:000001+000431,op:splice,rep:32",99,success,"{""candidates"": [{""addr"": ""0x3e56"", ""score"": 99}, {""addr"": ""0x3e56"", ""score"": 99}, {""addr"": ""0x3e5c"", ""score"": 98}, {""addr"": ""0x3e5a"", ""score"": 98}, {""addr"": ""0x3e52"", ""score"": 98}, {""addr"": ""0x3e50"", ""score"": 98}, {""addr"": ""0x3e5c"", ""score"": 98}, {""addr"": ""0x3e5a"", ""score"": 98}, {""addr"": ""0x3e52"", ""score"": 98}, {""addr"": ""0x3e50"", ""score"": 98}, {""addr"": ""0x3e58"", ""score"": 96}, {""addr"": ""0x3e58"", ""score"": 96}, {""addr"": ""0x3e58"", ""score"": 96}, {""addr"": ""0x3e58"", ""score"": 96}]}"
27,"id:000419,sig:11,src:000002+000719,op:splice,rep:16","main005/fuzzers/fuzzer1/crashes/id:000419,sig:11,src:000002+000719,op:splice,rep:16",100,success,"{""candidates"": [{""addr"": ""0x8016f2c"", ""score"": 100}, {""addr"": ""0x8016524"", ""score"": 99}, {""addr"": ""0x8016522"", ""score"": 99}, {""addr"": ""0x8016f62"", ""score"": 99}, {""addr"": ""0x8016f5e"", ""score"": 99}]}"
1376,"id:000516,sig:11,src:000006,op:havoc,rep:8","main003/fuzzers/fuzzer1/crashes/id:000516,sig:11,src:000006,op:havoc,rep:8",100,success,"{""candidates"": [{""addr"": ""0x80199f6"", ""score"": 100}, {""addr"": ""0x80190a6"", ""score"": 99}]}"
12511,"id:000107,sig:11,src:000072,op:havoc,rep:16","main003/fuzzers/fuzzer1/crashes/id:000107,sig:11,src:000072,op:havoc,rep:16",199,success,"{""candidates"": [{""addr"": ""0x8000d38"", ""score"": 199}, {""addr"": ""0x8003f38"", ""score"": 99}, {""addr"": ""0x8003f36"", ""score"": 99}, {""addr"": ""0x8003ef0"", ""score"": 99}, {""addr"": ""0x8003ef0"", ""score"": 99}, {""addr"": ""0x8003ee0"", ""score"": 99}, {""addr"": ""0x8000d38"", ""score"": 99}, {""addr"": ""0x8003ef2"", ""score"": 98}, {""addr"": ""0x8003ef2"", ""score"": 98}]}"
271,"id:000473,sig:11,src:000490+000738,op:splice,rep:2","main001/fuzzers/fuzzer1/crashes/id:000473,sig:11,src:000490+000738,op:splice,rep:2",100,success,"{""candidates"": [{""addr"": ""0x8000aba"", ""score"": 100}, {""addr"": ""0x800a53e"", ""score"": 99}, {""addr"": ""0x800a53c"", ""score"": 99}, {""addr"": ""0x8007338"", ""score"": 99}, {""addr"": ""0x80089ac"", ""score"": 99}, {""addr"": ""0x8000ab2"", ""score"": 99}]}"
27,"id:001534,sig:11,src:000000+000299,op:splice,rep:4","main006/fuzzers/fuzzer1/crashes/id:001534,sig:11,src:000000+000299,op:splice,rep:4",100,success,"{""candidates"": [{""addr"": ""0x8016f2c"", ""score"": 100}, {""addr"": ""0x8016524"", ""score"": 99}, {""addr"": ""0x8016522"", ""score"": 99}, {""addr"": ""0x8016f62"", ""score"": 99}, {""addr"": ""0x8016f5e"", ""score"": 99}]}"
3561,"id:000092,sig:11,src:000000,op:havoc,rep:128","main005/fuzzers/fuzzer1/crashes/id:000092,sig:11,src:000000,op:havoc,rep:128",100,success,"{""candidates"": [{""addr"": ""0x8004ce4"", ""score"": 100}, {""addr"": ""0x80066ca"", ""score"": 99}, {""addr"": ""0x8004cc4"", ""score"": 99}, {""addr"": ""0x8004cc0"", ""score"": 99}, {""addr"": ""0x8004cbc"", ""score"": 99}, {""addr"": ""0x800121e"", ""score"": 99}, {""addr"": ""0x8004ce6"", ""score"": 99}]}"
3517,"id:000096,sig:11,src:000000,op:havoc,rep:16","main004/fuzzers/fuzzer1/crashes/id:000096,sig:11,src:000000,op:havoc,rep:16",199,success,"{""candidates"": [{""addr"": ""0x80045a4"", ""score"": 199}, {""addr"": ""0x8007214"", ""score"": 100}, {""addr"": ""0x8002412"", ""score"": 99}, {""addr"": ""0x80042c2"", ""score"": 99}, {""addr"": ""0x80042be"", ""score"": 99}, {""addr"": ""0x80042bc"", ""score"": 99}, {""addr"": ""0x80042b8"", ""score"": 99}, {""addr"": ""0x8004282"", ""score"": 99}, {""addr"": ""0x8004280"", ""score"": 99}, {""addr"": ""0x80048dc"", ""score"": 99}, {""addr"": ""0x80045a2"", ""score"": 99}, {""addr"": ""0x80045a0"", ""score"": 99}, {""addr"": ""0x800459e"", ""score"": 99}, {""addr"": ""0x800459c"", ""score"": 99}, {""addr"": ""0x800111c"", ""score"": 99}]}"
27,"id:002244,sig:11,src:000001+001437,op:splice,rep:32","main006/fuzzers/fuzzer1/crashes/id:002244,sig:11,src:000001+001437,op:splice,rep:32",100,success,"{""candidates"": [{""addr"": ""0x8016f2c"", ""score"": 100}, {""addr"": ""0x8016524"", ""score"": 99}, {""addr"": ""0x8016522"", ""score"": 99}, {""addr"": ""0x8016f62"", ""score"": 99}, {""addr"": ""0x8016f5e"", ""score"": 99}]}"
229,"id:000441,sig:04,src:000088+000276,op:splice,rep:8","main003/fuzzers/fuzzer1/crashes/id:000441,sig:04,src:000088+000276,op:splice,rep:8",,failed,"{""candidates"": []}"
27,"id:002138,sig:11,src:000001+003488,op:splice,rep:64","main006/fuzzers/fuzzer1/crashes/id:002138,sig:11,src:000001+003488,op:splice,rep:64",99,success,"{""candidates"": [{""addr"": ""0x8016524"", ""score"": ""99""}, {""addr"": ""0x8016522"", ""score"": ""99""}, {""addr"": ""0x8016f62"", ""score"": ""99""}, {""addr"": ""0x8016f5e"", ""score"": ""99""}, {""addr"": ""0x8016f2c"", ""score"": ""100""}]}"
3274,"id:000223,sig:11,src:000006,op:havoc,rep:64","main003/fuzzers/fuzzer1/crashes/id:000223,sig:11,src:000006,op:havoc,rep:64",99,success,"{""candidates"": [{""addr"": ""0x905d0"", ""score"": ""99""}, {""addr"": ""0x905ce"", ""score"": ""99""}, {""addr"": ""0x905ca"", ""score"": ""99""}, {""addr"": ""0x905c6"", ""score"": ""99""}, {""addr"": ""0x905c2"", ""score"": ""99""}, {""addr"": ""0x905c0"", ""score"": ""99""}, {""addr"": ""0x905be"", ""score"": ""99""}, {""addr"": ""0x8f8fe"", ""score"": ""100""}]}"
229,"id:000053,sig:04,src:000011+000003,op:splice,rep:128","main003/fuzzers/fuzzer1/crashes/id:000053,sig:04,src:000011+000003,op:splice,rep:128",,failed,"{""candidates"": []}"
